STATIONS_ID;MESS_DATUM;QN_4;TT_TER;RF_TER;eor
      19207;2024010306;    1;    8.6;  89.0;eor
      19207;2024010312;    1;    9.9;  81.0;eor
      19207;2024010318;    1;    8.8;  83.0;eor
      19207;2024010400;    1;    7.6;  87.0;eor
      19207;2024010406;    1;    3.7;  89.0;eor
      19207;2024010412;    1;    0.9;  89.0;eor
      19207;2024010418;    1;   -0.3;  83.0;eor
      19207;2024010500;    1;   -0.7;  88.0;eor
      19207;2024010506;    1;   -1.0;  79.0;eor
      19207;2024010512;    1;   -1.1;  79.0;eor
      19207;2024010518;    1;   -1.8;  91.0;eor
      19207;2024010600;    1;   -1.8;  93.0;eor
      19207;2024010606;    1;   -1.7;  87.0;eor
      19207;2024010612;    1;   -0.9;  75.0;eor
      19207;2024010618;    1;   -1.0;  73.0;eor
      19207;2024010700;    1;   -1.6;  74.0;eor
      19207;2024010706;    1;   -0.6;  70.0;eor
      19207;2024010712;    1;   -0.5;  62.0;eor
      19207;2024010718;    1;   -0.8;  83.0;eor
      19207;2024010800;    1;   -1.4;  72.0;eor
      19207;2024010806;    1;   -3.4;  83.0;eor
      19207;2024010812;    1;   -0.2;  64.0;eor
      19207;2024010818;    1;   -3.2;  78.0;eor
      19207;2024010900;    1;   -7.3;  95.0;eor
      19207;2024010906;    1;   -9.9;  91.0;eor
      19207;2024010912;    1;   -4.3;  84.0;eor
      19207;2024010918;    1;   -3.7;  92.0;eor
      19207;2024011000;    1;   -6.9;  93.0;eor
      19207;2024011006;    1;   -4.5;  97.0;eor
      19207;2024011012;    1;   -3.3;  95.0;eor
      19207;2024011018;    1;   -1.8;  94.0;eor
      19207;2024011100;    1;   -0.4;  93.0;eor
      19207;2024011106;    1;   -0.5;  95.0;eor
      19207;2024011112;    1;    0.8;  97.0;eor
      19207;2024011118;    1;   -1.2;  98.0;eor
      19207;2024011200;    1;   -3.2;  97.0;eor
      19207;2024011206;    1;   -0.6; 100.0;eor
      19207;2024011212;    1;   -2.2;  97.0;eor
      19207;2024011218;    1;    0.5;  95.0;eor
      19207;2024011300;    1;    1.4;  89.0;eor
      19207;2024011306;    1;    1.7;  95.0;eor
      19207;2024011312;    1;    2.6;  94.0;eor
      19207;2024011318;    1;    3.6;  90.0;eor
      19207;2024011400;    1;    3.0;  82.0;eor
      19207;2024011406;    1;    2.2;  85.0;eor
      19207;2024011412;    1;    4.2;  78.0;eor
      19207;2024011418;    1;    2.6;  86.0;eor
      19207;2024011500;    1;    1.3;  87.0;eor
      19207;2024011506;    1;    2.0;  76.0;eor
      19207;2024011512;    1;    0.5;  71.0;eor
      19207;2024011518;    1;   -1.0;  70.0;eor
      19207;2024011600;    1;   -2.6;  92.0;eor
      19207;2024011606;    1;   -2.4;  90.0;eor
      19207;2024011612;    1;   -0.8;  91.0;eor
      19207;2024011618;    1;   -0.5;  90.0;eor
      19207;2024011700;    1;   -1.3;  84.0;eor
      19207;2024011706;    1;   -3.3;  78.0;eor
      19207;2024011712;    1;   -1.1;  72.0;eor
      19207;2024011718;    1;   -2.1;  81.0;eor
      19207;2024011800;    1;   -5.3;  93.0;eor
      19207;2024011806;    1;   -5.0;  94.0;eor
      19207;2024011812;    1;    0.0;  81.0;eor
      19207;2024011818;    1;   -2.6;  80.0;eor
      19207;2024011900;    1;   -0.6;  86.0;eor
      19207;2024011906;    1;   -0.5;  86.0;eor
      19207;2024011912;    1;    1.5;  76.0;eor
      19207;2024011918;    1;    1.5;  81.0;eor
      19207;2024012000;    1;    1.9;  81.0;eor
      19207;2024012006;    1;    1.8;  82.0;eor
      19207;2024012012;    1;    2.6;  79.0;eor
      19207;2024012018;    1;    2.1;  83.0;eor
      19207;2024012100;    1;   -0.1;  77.0;eor
      19207;2024012106;    1;   -0.1;  57.0;eor
      19207;2024012112;    1;    2.6;  44.0;eor
      19207;2024012118;    1;    3.4;  67.0;eor
      19207;2024012200;    1;    3.8;  78.0;eor
      19207;2024012206;    1;    5.5;  85.0;eor
      19207;2024012212;    1;    8.9;  89.0;eor
      19207;2024012218;    1;    7.1;  78.0;eor
      19207;2024012300;    1;    5.7;  85.0;eor
      19207;2024012306;    1;    5.5;  82.0;eor
      19207;2024012312;    1;    7.7;  76.0;eor
      19207;2024012318;    1;    6.0;  76.0;eor
      19207;2024012400;    1;    5.4;  94.0;eor
      19207;2024012406;    1;   10.6;  82.0;eor
      19207;2024012412;    1;    8.2;  89.0;eor
      19207;2024012418;    1;    8.3;  78.0;eor
      19207;2024012500;    1;    8.2;  68.0;eor
      19207;2024012506;    1;    7.2;  72.0;eor
      19207;2024012512;    1;    7.4;  73.0;eor
      19207;2024012518;    1;    6.4;  81.0;eor
      19207;2024012600;    1;    4.5;  91.0;eor
      19207;2024012606;    1;    4.5;  87.0;eor
      19207;2024012612;    1;    7.6;  96.0;eor
      19207;2024012618;    1;    6.6;  73.0;eor
      19207;2024012700;    1;    5.3;  74.0;eor
      19207;2024012706;    1;    5.4;  81.0;eor
      19207;2024012712;    1;    6.4;  82.0;eor
      19207;2024012718;    1;    4.7;  84.0;eor
      19207;2024012800;    1;    2.2;  93.0;eor
      19207;2024012806;    1;   -0.3;  96.0;eor
      19207;2024012812;    1;    6.2;  67.0;eor
      19207;2024012818;    1;    3.5;  76.0;eor
      19207;2024012900;    1;    4.0;  68.0;eor
      19207;2024012906;    1;    1.9;  72.0;eor
      19207;2024012912;    1;    7.3;  57.0;eor
      19207;2024012918;    1;    5.2;  67.0;eor
      19207;2024013000;    1;    2.7;  82.0;eor
      19207;2024013006;    1;    1.9;  88.0;eor
      19207;2024013012;    1;    7.4;  76.0;eor
      19207;2024013018;    1;    8.6;  81.0;eor
      19207;2024013100;    1;    8.1;  87.0;eor
      19207;2024013106;    1;    5.2;  85.0;eor
      19207;2024013112;    1;    6.0;  69.0;eor
      19207;2024013118;    1;    4.0;  73.0;eor
      19207;2024020100;    1;    6.0;  71.0;eor
      19207;2024020106;    1;    4.5;  90.0;eor
      19207;2024020112;    1;    7.0;  72.0;eor
      19207;2024020118;    1;    6.0;  71.0;eor
      19207;2024020200;    1;    4.0;  86.0;eor
      19207;2024020206;    1;    4.7;  86.0;eor
      19207;2024020212;    1;    5.4;  93.0;eor
      19207;2024020218;    1;    7.2;  95.0;eor
      19207;2024020300;    1;    9.1;  87.0;eor
      19207;2024020306;    1;    9.1;  93.0;eor
      19207;2024020312;    1;   10.4;  84.0;eor
      19207;2024020318;    1;    8.0;  71.0;eor
      19207;2024020400;    1;    5.9;  80.0;eor
      19207;2024020406;    1;    6.7;  78.0;eor
      19207;2024020412;    1;    7.3;  77.0;eor
      19207;2024020418;    1;    7.2;  80.0;eor
      19207;2024020500;    1;    6.6;  98.0;eor
      19207;2024020506;    1;    7.5;  93.0;eor
      19207;2024020512;    1;    8.3;  93.0;eor
      19207;2024020518;    1;    7.9;  90.0;eor
      19207;2024020600;    1;    8.4;  89.0;eor
      19207;2024020606;    1;    8.7;  86.0;eor
      19207;2024020612;    1;    9.9;  87.0;eor
      19207;2024020618;    1;   10.0;  88.0;eor
      19207;2024020700;    1;    5.2;  86.0;eor
      19207;2024020706;    1;    4.6;  84.0;eor
      19207;2024020712;    1;    3.9;  64.0;eor
      19207;2024020718;    1;    1.2;  80.0;eor
      19207;2024020800;    1;   -0.6;  89.0;eor
      19207;2024020806;    1;    0.7;  82.0;eor
      19207;2024020812;    1;    2.3;  82.0;eor
      19207;2024020818;    1;    1.8;  88.0;eor
      19207;2024020900;    1;    1.0;  91.0;eor
      19207;2024020906;    1;    1.2;  86.0;eor
      19207;2024020912;    1;    0.8;  94.0;eor
      19207;2024020918;    1;    0.9;  98.0;eor
      19207;2024021000;    1;    1.5;  99.0;eor
      19207;2024021006;    1;    2.1; 100.0;eor
      19207;2024021012;    1;    4.1;  97.0;eor
      19207;2024021018;    1;    3.7;  99.0;eor
      19207;2024021100;    1;    3.4; 100.0;eor
      19207;2024021106;    1;    3.6; 100.0;eor
      19207;2024021112;    1;    3.7;  98.0;eor
      19207;2024021118;    1;    4.1;  98.0;eor
      19207;2024021200;    1;    4.0;  98.0;eor
      19207;2024021206;    1;    4.0;  98.0;eor
      19207;2024021212;    1;    5.7;  99.0;eor
      19207;2024021218;    1;    6.5;  81.0;eor
      19207;2024021300;    1;    6.0;  88.0;eor
      19207;2024021306;    1;    4.4;  89.0;eor
      19207;2024021312;    1;    7.7;  76.0;eor
      19207;2024021318;    1;    5.7;  94.0;eor
      19207;2024021400;    1;    4.2;  83.0;eor
      19207;2024021406;    1;    3.6;  93.0;eor
      19207;2024021412;    1;    6.1;  97.0;eor
      19207;2024021418;    1;    9.8;  96.0;eor
      19207;2024021500;    1;   10.0;  97.0;eor
      19207;2024021506;    1;   10.1;  99.0;eor
      19207;2024021512;    1;   12.3;  92.0;eor
      19207;2024021518;    1;   11.7;  98.0;eor
      19207;2024021600;    1;   11.1;  94.0;eor
      19207;2024021606;    1;    9.9;  91.0;eor
      19207;2024021612;    1;   14.7;  69.0;eor
      19207;2024021618;    1;   13.8;  79.0;eor
      19207;2024021700;    1;    9.9;  85.0;eor
      19207;2024021706;    1;    6.9;  84.0;eor
      19207;2024021712;    1;    6.5;  79.0;eor
      19207;2024021718;    1;    6.1;  75.0;eor
      19207;2024021800;    1;    4.6;  82.0;eor
      19207;2024021806;    1;    3.0;  90.0;eor
      19207;2024021812;    1;    8.1;  77.0;eor
      19207;2024021818;    1;    7.6;  95.0;eor
      19207;2024021900;    1;    7.7;  98.0;eor
      19207;2024021906;    1;    6.0;  96.0;eor
      19207;2024021912;    1;    7.4;  86.0;eor
      19207;2024021918;    1;    8.4;  89.0;eor
